"fileid","artist","album","song","length","isrc","label","explicit","spotify_url","upc"
"4fa3039bcf683a4bbf00100a","5/22 SAN DIEGO - 5/23 SAN LUIS OBISPO","","THE HOOD INTERNET MIXTAPE VOLUME SIX (5 of 8)","595","","","","",""
"4fb04b1acf683a78f1000e68","Vuther x DJ BgM (Michael Calfan vs Diplo & Oliver Twizt vs Hyper Crush vs Maroon 5 vs The Cataracs)","","Turn Me On & Go (Vuther's 50K Remash)","344","","","","",""
"4fd95ae3cf683a1da0000470","ScottScottScott","","Bananaslam (T3xM3x & BGRATE 10K PARTAY!)","306","","","","",""
"4f9610cbcf683a2e3900193a","Graycat..","","Extended Preview of New Album","460","","","","",""
"4fe10ef3cf683a5c4b001d42","DJ i6","discoverbeats.com","Dirty Language","330","","","","",""
"50974e31cf683a60a5111883","Scott Melker","","THE MELKER PROJECT Live Mix pt. 1","323","","","","",""
"4f079c62c7d26c2973000c52","3LAU","","Sax On The Floor (Feat. Epic Sax Guy)","143","","","","",""
"4f0f4b04c7d26c294a002442","kris barman","","ass kyoto","271","","","","",""
"5060e1f8cf683a3bd1001a5d","Feliix Cartal Vs. Schoolboy","","Tonight's Aftershock (N3AKO Bootleg)","321","","","","",""
"4e1cd95f99968e6fca002238","Aaron G","","Pokemart - Fuck You","153","","","","",""
"50fc18efcf683a113b501ed2","Taylor Swift","","I Knew You Were Trouble. (PRFFTT & Svyable Bootleg)","303","","","","",""
"4e3ce30e99968e56a300cc03","SkopakMusic","Mashed","Stacy's Mom Mashup","227","","","","",""
"4fcb2bd1cf683a4d3000060e","Bombs Away, Fabian Gray (ft Yianna)","","Take Me Away (Bombs Away Mix)","368","","","","",""
"5064d426cf683a7f65001c66","Yoni ","Taylor-Made EP","Untitled","299","","","","",""
"4fb03910cf683a790f000e61","DJ abSRD","Mashed Potato","Hardwell's Starship","281","","","","",""
"4e49bb7899968e480e006aaa","DJ,Penetration","Scratchatory Tape","Bullshit! Adults And Airplanes Stand Up (ft. Ludacris, Chiddy Bang, B.o.B., & Notorious B.I.G.)","188","","","","",""
"4f80debcc7d26c7950001128","Mitch-Mash","","Ambition","231","","","","",""
"4f346851c7d26c4ae9000842","DJ Prophet","","The Mu's 10k Mashtravaganza - 10 songs in 2 minutes","120","","","","",""
"4fa7586acf683a4bb500210c","Tundra","","All the Bad Pitches (Tundra Remix)","204","","","","",""
"4dfce91399968e6727000a36","8-Bit","myspace.com/Tugboat","Hip-Hop Medley","330","","","","",""
"4f678539c7d26c4d350038ac","TECH MINDS","Gerald M Jasim Jams From Space","Turn'n Nitro Party Moves","310","","","","",""
"4e3022ea99968e3f070023fd","MC 117","Nerdcore Now Volume 1","Bulbasaur","207","","","","",""
"4f8e38d5c7d26c650100031f","Super Mash Bros.","Mile(y) High Club","The Last Cup Is Always The Hardest","400","","","","",""
"4f413715c7d26c4ae400343b","Killa Graham","ThisSongIsSick.com","I'm On One (KillaGraham Remix)","278","","","","",""
"4dffa57c99968e01ec001108","Armin van Buuren feat. Adam Young","Mirage","Youtopia","240","","","","spotify:track:12RILSsmf5vlYBWiR4XC8G",""
"4ed0a4e099968e3cc4005c9b","Mashachusetts","WRECKED 10K Celebration Mixtape","Promise a Fool (WRECKED 10K Celebration Mashup)","305","","","","",""
"4e52b77699968e1fee002b96","D.veloped","","2 Soul 4 Your Mom","248","","","","spotify:track:3mSEKdXF56hzasHj1r4TAp",""
"51145e58cf683a5838e7684d","Unknown","","Untitled","285","","","","",""
"51145c8ecf683a584c5891f8","Unknown","","Untitled","176","","","","",""
"4f346bb9c7d26c4ad9000869","3LAU/Fella","The Mu's 10k Celebration","We Found Love Again & Again (The re-re-mash of ricky's 10K Celebration Edit version which is a mash of We Found More Love by 3LAU which is a mix...)","298","","","","",""
"50de6bc1cf683a1aef4d4627","Pink Floyd Ft. Tupac Shakur","Antmu.blogspot.com","Breath (Capital Cities Mashup)","227","","","","",""
"510e7872cf683a2f970139e9","The White Panda","The White Panda","Tipsy In The Sun (Weezer vs. J-Kwon)","202","","","","",""
"4fab18d6cf683a7904000571","<o>Graycat","","Turn My Bass Ooooooooooon!","327","","","","",""
"5041a58bcf683a630b003a12","The Jane Doze",""," Wide Awake All Night Long ","228","","","","",""
"510605bacf683a28ce94254d","Will.I.Am ft Britney Spears","","Scream and Shout (Dotcom Remix)","254","","","","",""
"50539f7bcf683a4631001003","Childish Gambino ft.  Bon Iver, The Police, Edward Sharpe, Paul Simon, Mumford & Sons, J?nsi","The Childish Gambino Mashup EP","Every Little Gambino She Does Is Childish - 8corporation Mashup","204","","","","",""
"4e75b77c99968e31e80023fa","DMZO","Signals EP","Taking Infinity Blows From Turtles and Throwing a Rock with the Illuminati (TT.fm DJ Mashup)","386","","","","",""
"4e29c7b499968e6388009d2f","Milk Brothers Mashup","","Club Can't Handle Me, So I'll Save The World (Milk Brothers Mash Up)","284","","","","",""
"4fa304b9cf683a4bc3000ffc","5/24 SAN FRANCISCO - 5/25 SANTA BARBARA","","THE HOOD INTERNET MIXTAPE VOLUME SIX (6 of 8)","431","","","","",""
"50fe2014cf683a52c2715c3b","FrankCarmine","Singles","Party n' Bullshit (FrankCarmine Mashup)","345","","","","",""
"511fed2bcf683a077f640bf5","PennWallace","Addicted (Rameses X Zedd x AfroJack x Three Six Mafia)","Addicted (Rameses X Zedd x AfroJack x Three Six Mafia)","308","","","","",""
"50bd6f13cf683a1d14be1dbd","Compson Sound","EARMILK.COM","Chasing Relentlessly (Zedd x Krewella x Usher x R.E.M.)","255","","","","",""
"4f4beabcc7d26c4adc005c92","TheJaneDoze","","No Love Stories Without Pretty Girls","193","","","","",""
"4ddfd869845daf626d000784","Milkman","Algorithms","Let's Go","188","","","","spotify:track:13VtbPourKigTPT0VfjIAT",""
"4f3db7c9c7d26c4afa002892","The Airport District","Encore Preview","Encore Preview","302","","","","",""
"4faacd29cf683a78f80004d1","Justincredible","","Intergalactic Power Nights","389","","","","",""
"5120ff73cf683a07874db970","Martin Solveig vs Savoy vs Muzzaik & Dave Martin","31 Days of Garebear #2","Let's Never Night Out Too Late (Garebear Mashup)","292","","","","",""
"4ed544f799968e3cb2007333","Kap Slap","WRECKED 10K Celebration Mixtape","Say My Name (WRECKED 10K Celebration 3LAU Remash)","294","","","","",""
"4fc81f93cf683a4d49000168","White Noise Mashups","Angela's Mashes","T.D.S.F.A.","235","","","","",""
"4eca602a99968e3cbf003d9c","Bingo Players vs. Daft Punk","","Rattlogic (NYMZ & BINGO)","289","","","","",""
"4e3b60cd99968e56a800ae7c","3LAU","MA5H","We R Whatever, Clever","179","","","","",""
"4e80cc2f99968e2e2d003025","Kap Slap & 3LAU","AA: Audio Appropriation (Club Mixes)","Turbulent Rock Anthem (MSTRKRFT vs. LMFAO & Sexy Ray Vision vs. Laidback Luke & Steve Aoki & Lil Jon vs. Sidney Samson vs. Afrojack vs. Bassjackers vs. Imogen Heap & Cryptex vs. Fedde Le Grand)","273","","","","",""
"511f45a1cf683a077981b78e","DJ Trademark","Electro Season EP","Exhale (Trampboat x Thomas Gold x Zedd x Jason Derulo x Nicki Minaj)","183","","","","",""
"4e0623ca99968e49fe000b75","3LAU","","Girls Who Save The World (Alesso Feat. Adele, Britney, SHM, Dragonette, Nadia)","263","","","","",""
"4f079d70c7d26c294a000c80","3LAU","Dance Floor Filth","Rave Dirty","141","","","","",""
"4f4dca94c7d26c4afd006612","BL455","","If you queue this you're a bitch, and you might as well call yourself Sam Diacon","272","","","","",""
"4f0169aac7d26c452b000c12","The Cataracs x Porter Robinson x Dev x Gregori Kloserman x Avicii","","Say My Name (Manila Killa's Swede Dreams Bootleg)","312","","","","",""
"4f3d4ea8c7d26c4aed0026c5","Wave Dive","facebook.com/rockmashups","No Sleep + All The Small Things","194","","","","",""
"4ee8cadb99968e2c7c000c7b","Basic Physics","","Filthy Levels in Paris","226","","","","",""
"4f87b4ecc7d26c4fd60004fd","Boyce Avenue","","Fix You (OMG & ShockWave CTFxC Bootleg Remix)","203","","","","",""
"4e0004f699968e01ef0016d0","DJ DiBella","djdibella.com | facebook.com/djdibella","Party & BS Two Days Straight","365","","","","",""
"4f29c9ffc7d26c70ce003e03","DJ Eli","","Hangover (Kermit the Bear Bootleg)","286","","","","",""
"4edff19e99968e3cbf00bb43","Dotcom (Mashtival)","3 Song Release","TNT","189","","","","",""
"4f86f628c7d26c4ff7000148","Dirty South, Swedish House Mafia, Hans Zimmer & Coldplay","","The Kick (Manila Killa Bootleg)","192","","","","",""
"4e114ac399968e51e6002209","Mashup-Germany","The Kollection","Somebody to Lean On","236","","","","",""
"4f516910c7d26c4acb007453","Super Mash Bros.","","party jamz","187","","","","",""
"512c68a9cf683a340de5583a","The Jane Doze","","I Could Be Alive (Hardwell x Avicii x Nicky Romero x Krewella x Little Mix x Dirty South x Thomas Gold)","298","","","","",""
"4f347bc4c7d26c4af0000896","Lyncho Drop","","Skrillex vs. Knife Party","517","","","","",""
"4e8d2ea399968e5881003822","TIMarbury","","Epic Sax Guy","284","","","","",""
"4f6ab38ac7d26c4d1000471c","Logarhythm","I Hardt NY","Let's Go Domino (Jessie J & Calvin Harris)","394","","","","",""
"4fdaed49cf683a1db40010dd","Mitch-Mash","","Acid Rappack (Mashtival Edit)","311","","","","",""
"4f863c04c7d26c794d002742","Bruneaux","Pure Magic","Pure Magic (Continuous Mix) Pt. 2","1752","","","","",""
"51368c29cf683a4cb4933eba","DJ BAHLER","","ANONFM MIX","689","","","","",""
"5137c2c9cf683a4c9ec0fcba","PennWallace","#AnonFM Exclusive Mix (3/6/13)","#AnonFM Exclusive Mix (3/6/13)","804","","","","",""
"5137b2fdcf683a4cade3feb5","Dr. Brixx","","AnonFM EXCLUSIVE Mix","687","","","","",""
"5137bf1ecf683a4cb57a4f7c","The Early Mourning","Exclusives","#AnonFM Exclusive March Mashup Mix","803","","","","",""
"5137c0f2cf683a4cade3ffd8","DJ Topsider","","Untitled","907","","","","",""
"5137cac9cf683a4cade400c6","Manila Killa","","Manila Killa AnonFM Mix","755","","","","",""
"5112f012cf683a584bd4c12e","DJ Trademark","Get Lucky - Single","Get Lucky (Marco V & Jochen Miller x Neon Hitch x Fast Foot & Farleon x Christina Aguilera)","238","","","","",""
"5137e80dcf683a4c9ec0ff55","DJ Trademarkkk","Diamond In The Rough EP","Missing Piece (Leventina x Katy Perry x Robyn x Ke$ha)","269","","","","",""
"512fc4d3cf683a1e976c170e","Ray Volpe","","Right Now (Luke & Skywalker Remix)","192","","","","",""
"4f072643c7d26c294a000a86","Ariel Xone Fm feat. Adele & David Guetta","","SET TITANIUM FIRE TO THE RAIN - Ariel Xone Fm Mashup","283","","","","",""
"4ec884b999968e3cba003496","Mashachusetts","Single","Get On My Level (Avicii x Dorrough x J Kwon)","207","","","","",""
"4fa304facf683a4ba6000fdc","6/2 PHILADELPHIA - 6/22 AUSTIN","","THE HOOD INTERNET MIXTAPE VOLUME SIX (8 of 8)","433","","","","",""
"4fa30405cf683a4bbd000ffd","5/11 BALTIMORE - 5/12 HARRISBURG PA","","THE HOOD INTERNET MIXTAPE VOLUME SIX (2 of 8)","502","","","","",""
"4f7f823cc7d26c794d000be9","Czar Nicholas III","Call Me Mr. Burgundy Single","Call Me Mr. Burgundy","269","","","","",""
"4fbc2324cf683a72c100006b","ATC","","Around The World (La La La La La) [Boomer Remix]","195","","","","",""
"4ff0910ccf683a5634000b70","Kap Slap","AA: Audio Appropriation [Remastered 8/24/11]","E.T. Feels Starry Eyed (Passion Pit x Modestep x Feed Me)","304","","","","",""
"51421b35cf683a2ad2d58794","Truxton","SOUTH MANSION","ANTICHRIST","195","","","","",""
"51421b6dcf683a2ade15954a","Truxton","SOUTH MANSION","DEADER","179","","","","",""
"50fcb699cf683a732c605fd4","Truxton","SOUTH MANSION","SENTO NEL CORE","229","","","","",""
"51421bb2cf683a2ae8c28a4f","Truxton","SOUTH MANSION","SHOTGUN JUGGLE","141","","","","",""
"51421bd7cf683a2acfe18155","Truxton","SOUTH MANSION","D","178","","","","",""
"51421c78cf683a2acfe1815e","Truxton","Hellhound","Tuff Guy Not Tuff ^HH","164","","","","",""
"51421d21cf683a2ade159564","Truxton","Hellhound","Golden Hardness ^HH","238","","","","",""
"51421ccfcf683a2ad2d587af","Truxton","Hellhound","Canada Was The Largest Eurodance Market Outside Europe ^HH","202","","","","",""
"4f5d6c2cc7d26c4d160011ec","White pandA","","PART 4 turntable","316","","","","",""
"4e2998e599968e6390009718","Major Lazer & La Roux","Lazerproof DJ Edits (05.31.10)","I'm Not Your Toy (Lemonade Blend + Heroes And Villians Remix)","238","","","","",""
"50162a91cf683a1f83000e39","D.veloped","Culture Bully Presents 2011 Mashed","Bring Em Home (T.I. vs. Edward Sharpe)","206","","","","",""
"513e1cf8cf683a4ca46c2637","Bruneaux!","Creature Of Habit","Gotta Have It","376","","","","",""
"4f0793fdc7d26c296a000c40","3LAU","WRECKED 10K Celebration Mixtape","We Found Love Again & Again (WRECKED 10K Celebration Edit)","308","","","","",""
"50cb9d55cf683a7c79a12af5","Fat Superman** TT WINTER FESTIVAL","Mashup Mixtape Volume Two","Snap Yo Fingers Linus and Lucy (Lil Jon vs Vince Guaraldi Trio Charlie Brown Christmas)","193","","","","",""
"5091d761cf683a7403000baf","Astro Kid","Gattai Robot!!! (mash ups)","first of the storms (hedwig's equinox???? idk) (koji kondo x john williams x skrillex)","289","","","","",""
"4f28b25dc7d26c70b0003b05","A Vandal's Lie","","Double Boom","186","","","","",""
"4f88bc89c7d26c4fd9000979","No Pets Allowed http://soundcloud.com/nopetsallowed","Facebook.com/NoPetsAllowed","Maybe You Belong With Me (Carly Rae Jepsen x Taylor Swift x Jessie J)","248","","","","",""
"4f5e2855c7d26c4d3800147f","Super Mash Bros.","Mile(y) High Club","?Holy Guacamole!","233","","","","",""
"51421955cf683a2ade15952a","Truxton","Panic Protocol","White Dog Problems is What's Up","270","","","","",""
"4edd4ddb99968e3cba00a7ef","DJ Eli","","Swagfire [Social B's 10 K Near Final Mix]","253","","","","",""
"4fbfe88fcf683a1ef300042b","DJ DRV","","Electro Party Mix","301","","","","",""
"4fb958aecf683a4bc400016f","*********Tay's Gunna Yack 10K!!!!!!*******","","Various Dashiznit Mix","479","","","","",""
"4eeaccfe99968e2c6e008cec","Ego & Sweekuh","","Internet Stars In Paris (Coming out 12/18)","231","","","","",""
"51421ca8cf683a2ae1f57543","Truxton","Hellhound","Real Trap Piss ^HH","169","","","","",""
"51425f2ecf683a2acfe1854e","gav321","","alydia :] bday mix <3","433","","","","",""
"514218efcf683a2ad863783a","Truxton","Panic Protocol","Dumb Track","251","","","","",""
"50af071dcf683a1d14bd9e41","Marvin Gaye vs Maroon 5","Unknown Album (4/16/2008 8:54:03 PM)","Sexual Healing VS This Love","234","","","","",""
"51421d34cf683a2ae695f61e","Truxton","Hellhound","Blues' Day ^HH","95","","","","",""
"51421b2ccf683a2ad8637867","Truxton","SOUTH MANSION","CANNIBAL HOLOCAUST","168","","","","",""
"4eeba0f799968e2c7c00916f","The Jane Doze","West of Mars","Just The Sky","216","","","","",""
"4e15e25399968e75e90027ce","lobsterdust","Culture Bully Presents: 2010 Mashed","G6 Kids [MGMT vs. Far East Movement feat. The Cataracs & Dev]","265","","","","",""
"51421c89cf683a2ade15955c","Truxton","Hellhound","Plan Your Own Party Kit ^HH","155","","","","",""
"4f41b4d1c7d26c4ae900365c","Norwegian Recycling","","Lights","195","","","","",""
"51400d1ecf683a320d6a2f07","Unknown","","Untitled","122","","","","",""
"4f5410f0c7d26c4ad5007f1c","Fella","Awesome.","Stereo Asses","414","","","","",""
"5143ca88cf683a5ecc05a200","Daft Punk","","Something About Us (Ricky Cervantes Orchestral Mix)","241","","","","",""
"51421885cf683a2ae9a482de","Truxton","Panic Protocol","Automaton Astrosmash","342","","","","",""
"4f5406e5c7d26c4ad3007ed6","Fella","Awesome.","Unified Levels","329","","","","",""
"4f4e7c9ec7d26c4adc006803","Fissunix","","Hang Icarus Up (Madeon VS The Ting Tings)","249","","","","",""
"4ed539a699968e3cbf007302","Coldplay vs. Dirty South & Those Unusual Suspects","themusicninja.com","Every Teardrop Walking Alone (Project 46 Mashup)","234","","","","",""
"4ec50ce899968e3cb2002112","Gorillaz vs. Nero & Knife Party","","Future Sound","261","","","","",""
"4e559a4e99968e1ff200572a","dj BC","","Play That Funky Wii","232","","","","",""
"4e39fc6699968e569100927b","Torpeedoh","Get @ Me Donald Glover","Let Me Sexually Heal You (Childish Gambino x Marvin Gaye)","227","","","","",""
"4e16c4db99968e75f5003785","3LAU","MA5H","S&M Amen","231","","","","",""
"50438189cf683a6325004146","Maroon 5 - Payphone (Vicetone Remix)","Vicetone","Maroon 5 - Payphone (Vicetone Remix)","277","","","","",""
"4fa3033bcf683a4bd3000fec","5/13 BUFFALO NY - 5/14 TORONTO - 5/16 DETROIT","","THE HOOD INTERNET MIXTAPE VOLUME SIX (3 of 8)","562","","","","",""
"51487db2cf683a7080fd2972","Lady Gaga x Journey x DJ Slink","www.whitefolksgetcrunk.com","Don't Stop Just Dance","376","","","","",""
"512f1903cf683a4f17ca449e","Frail Limb Purity","","All American Rejects v. Netsky","203","","","","",""
"4fd00ee6cf683a62db000128","Fat Superman","","My First Blackout","375","","","","",""
"4e57a67799968e1ff8007539","M83 x Beastie Boys x Grandmaster Flash x MGMT x Fine Young Cannibals x Oingo Boingo","","Screech Powers","209","","","","",""
"5151ebb3cf683a5a96c58662","Deiger - https://soundcloud.com/mdeiger","","Long Way From Carly Rae","259","","","","",""
"4faace90cf683a78f40004dd","Dr. Brixx -","Best Of 2011","Let Me Voodoo You","270","","","","",""
"4fe53002cf683a5f3b000028","Mash Ketchum","Blastnoise","Un R?ve ","240","","","","",""
"4f8cd115c7d26c4fe40019d4","Fat Superman","","The Language of Domino Waterfalls","318","","","","",""
"515330b4cf683a5a9f28144a","Zedd x Foxes","","Clarity (Tom Budin Remix)","533","","","","",""
"50fc2cbecf683a733764c743","Virtual Riot","","Idols (EDM Mashup)","230","","","","",""
"51410894cf683a24aca91eae","Candyland  ","Candyland's WMC EP","Rick Rollin (Candyland's OG Mix)","264","","","","",""
"4e7d28b399968e2e38001540","Kap Slap","AA: Audio Appropriation (Club Mixes)","Flux Monsters (Club Mix)","314","","","","",""
"51421cf6cf683a2ad5f9f768","Truxton","Hellhound","Really Hungry Really Tired ^HH","200","","","","",""
"51537c2ccf683a5a9ce2c9d3","Unknown","","Untitled","320","","","","",""
"4f3c3dbec7d26c4b04002305"," Example","","Example - Changed The Way You Kiss Me - Radio Edit - EQ","196","","","","",""
"4fa302e2cf683a4bb5000ff7","5/8 PROVIDENCE - 5/9 NYC - 5/10 BOSTON","","THE HOOD INTERNET MIXTAPE VOLUME SIX (1 of 8)","473","","","","",""
"51421865cf683a2acfe18121","Truxton","Panic Protocol","Hellfire Hounds Invade The Earth","226","","","","",""
"5154d434cf683a7e2e1cff9c","Taylor Swift","","I knew You Were Trouble ( ??? Kryptonik ???? Remix ??? )","200","","","","",""
"5148fec6cf683a7065fe6998","Mr. Straightface","","Kick-Ass (Original Mix)","340","","","","",""
"50f05fc4cf683a34b2f76241","Ellie Goulding vs. Jackson 5","","I Want You Starry Eyed Mashup","178","","","","",""
"5158cea9cf683a78eba10232","SimGretina, Frenssu & Pikapi","","Thomas Bangalter x Modjo x Stardust x Mr. Oizo x DJ Falcon","380","","","","",""
"4e4d68fb99968e481d00a76a","Frail Limb Purity","","Drake v. Sub Focus","336","","","","",""
"4fe02096cf683a5c5a0017e8","DOSVEC","                              ","Do It Right","361","","","","",""
"510af0bfcf683a1bea0cc903","10. Shrizyan","810","Opposite Of Dead","314","","","","",""
"4ff3747bcf683a69d4000410","White Noise Mashups","White Noise Wednesdays","'Merica","248","","","","",""
"4f59172dc7d26c4d3900014d","The Hood Internet","thehoodinternet.com","Nightchain (Wale vs Kavinsky)","187","","","","",""
"4f98973bcf683a723c000701","Plague of Sharks","4/20 Live From Legacy Glass","Hydroco-zone [Live Rework]","187","","","","",""
"5157a077cf683a7e393164d7","Ricky Cervantes","Dire Dire Desire","Dire Dire Desire (Mike Posner v. Super Mario 64 OST)","201","","","","",""
"50da5158cf683a1af405b772","Graycat","Super Mario 64 Mixtape","Save the World, Mario","209","","","","",""
"4edd37a799968e3cb200a757","Bruneaux","Pure Magic","Can't Stop Me","303","","","","",""
"4ee32e7e99968e3cba00d1c2","Bruneaux","Random Remixes","BRUNESTEP","234","","","","",""
"4fa3047acf683a4bbf001010","5/17 COLUMBUS - 5/18 CLEVELAND - 5/19 PITTSBURGH","","THE HOOD INTERNET MIXTAPE VOLUME SIX (4 of 8)","527","","","","",""
"4fa3046acf683a4bc3000ffa","5/26 MINNEAPOLIS - 6/1 CHICAGO","","THE HOOD INTERNET MIXTAPE VOLUME SIX (7 of 8)","460","","","","",""
"5153bb1fcf683a5a9f281ed0","SYK-","Ephemera","Party On Olympus (Miley Cyrus vs. Katy Perry vs. Fred V and Grafix)","260","","","","",""
"5121f5159f81f31ed7fd9020","Dada Life","Rolling Stones T-Shirt","Rolling Stones T-Shirt (Cazzette Approaching Starry Homes Remix)","377","SE22J1200108","So Much Dada","False","spotify:track:29XLUj8tQ9T3AA61GKX6ET","886443649361"
"4e3b60f399968e569400ae2d","3LAU","MA5H","Tell Me Fireworks","229","","","","",""
"4f51649ac7d26c4adc007495","Super Mash","","We R Levels","157","","","","",""
"4e2bbaa199968e639900cd50","Torpeedoh","Buckwild","Get Loose","323","","","","",""
"4f113029c7d26c296f003a3e","N3AKO","","Kyoto Fire (Kill The Noise X Porter Robinson X Skrillex)","248","","","","",""
"4e7b73a799968e2e34000279","Mitch-Mash","Swagged Out: Volume 2","Ying-Yang Love","190","","","","",""
"5082c7e1cf683a7f40009b2c","PJ Carmack","PJ Carmack's Album","Trouble With the Win (Bieber x T Swift x DJ Khaled x Ludacris x Drake)","232","","","","",""
"4fbd3342cf683a72bb000206","Mat Zo","","The Sky feat. Linnea Schossow (Original Mix)","440","","","","",""
"50f3274acf683a34a546ceb6","M4SONIC","","Weapon (Live Launchpad Mashup)","172","","","","",""
"4fadfab7cf683a78f1000a6c","PennWallace","Free Throws","We're Sorry. The Number You Are Trying to Reach is No Longer in Service","373","","","","",""
"4e80c31a99968e2e2a002fb6","Kap Slap","AA: Audio Appropriation (Club Mixes)","E.T. Feels Starry Eyed (Ellie Goulding vs. Bill Posters vs. Katy Perry vs. Modestep vs. Stellamara vs. Mary O'Hara vs. Empire Of The Sun vs. Chris Brown feat. Busta Rhymes vs. Xilent vs. Feed Me)","317","","","","",""
"4ecfce6599968e3cc700583c","Torpeedoh","Some Digital Dope","The Day I Die","242","","","","",""
"4ed9095999968e3cc7008ccb","Mashup-Germany","","Top of the Pops 2011 (What The Fuck)","244","","","","",""
"4e1b5b9299968e6fbb000f73","3LAU","MA5H","Children E.T.","167","","","","",""
"4eee47c299968e2c76009e38","Sweekuh/Ego","","Internet Stars In Paris","231","","","","",""
"50f393a5cf683a34b63a069b","Pinn Panelle","","Pinn Panelle Plays Skrillex, Rusko, Doctor P, Flux Pavilion, Ephixa, Netsky, DJ Fresh","445","","","","",""
"4fceef35cf683a0f8d000197","N3AKO","","Forever Dubai (Ferry Corsten X Blake Jarrell x Tom Fall)","429","","","","",""
"50a6884dcf683a6eddefbee6","Robin Skouteris","","PopLove  (2012)","327","","","","",""
"4e24b25d99968e6398001108","3LAU","GoodMusicAllDay.com","Yacht Week In America","255","","","","",""
"4fcfe175cf683a2dc8000176","TeeTs","","KrewNervo Love","328","","","","",""
"515e1464cf683a2251edfb9e","Unknown","","Untitled","240","","","","",""
"4f15cfbbc7d26c70bd000078","TIMarbury ","","Chocolate (JPhelpz Remix)","197","","","","spotify:track:1pOFJODvHjjfAsIhlLBBMW",""
"4f9e2a69cf683a06ed00038f","Madeon & The Killers ","","Mr. Brightside (Manila Killa's Madeon Coachella Edit)","225","","","","",""
"5059da9ccf683a460f0030ed","Patrick Lee","Return Of The Juke","Kordell Stewart","440","","","","",""
"5138c1d9cf683a4c9b272374","Passion Pit","","Carried Away (E-603 Remix)","226","","","","",""
"50e375dfcf683a1af3a08073","DJ Topsider","The Weekend [2013 Edit] - Single","The Weekend [2013 Edit] (Icona Pop  x  Martin Solveig  x  NERVO  x  Dirty South & Michael Brun)","289","","","","",""
"51676be2cf683a1af08ad24e","Sir Galahad","Camp Mixtape","Pre-Dance Dance Party","113","","","","",""
"4ed8503399968e3cc7008937","M?bius B-Side","","W[RECKED]TF","337","","","","",""
"4e489d8199968e4814005ab8","3LAU","3LAU","Dubsex (Skrillex & Nero Feat. Britney, Daft Punk, Posner and Amanda)","213","","","","",""
"5065fb71cf683a29b00002b1","Kap Slap","AA: Audio Appropriation [Remastered 8/24/11]","Flux Monsters (Skrillex x Flux Pavillion x Lil' Wayne)","314","","","","spotify:track:30D2S8DVzUc3D1RGy6KDyQ",""
"51421b9dcf683a2adb75466e","Truxton","SOUTH MANSION","VOMITBREATH","119","","","","",""
"51421b55cf683a2ae1f5752a","Truxton","SOUTH MANSION","THE WORM FEASTS","230","","","","",""
"4f665d19c7d26c4d0a0034e5","?Bruneaux? ","","I Got Em","284","","","","",""
"4f2bf6e1c7d26c6e2c0003ca","3LAU","Full Length Coming Soon!","Dubsex (Short Mix)","157","","","","",""
"516b432ecf683a4b6e09243b","MIA, Lil Jon & the East Side Boyz, 50 Cent, Tech N9ne, Die Antwoord","Mixed by Worm","Cheeseburgers","247","","","","",""
"4f9d5bf2cf683a72320019d4","Knife Party","","Knife Party - Internet Friends (Original Mix)","301","","","","",""
"516b13e3cf683a4b7a85bbad","Dr. Brixx","","Wild Ones Hurt the Most","188","","","","",""
"515867b9cf683a78f64e8af5","Jay-R","Best of Bootie 2005","My Other Car Is A Beatle (L'Trimm vs. Armand Van Helden vs. Beatles vs. Gary Numan)","292","","","","",""
"4f4e954ac7d26c4af0006871","KDrew","Free Volume 5","Somebody That I Used To Know (KDrew Remix)","300","","","","",""
"5155f430cf683a7e45c17199","Adele, Pretty Lights","Mixed by Worm","Skyfall (PrettyBrightLights remix)","281","","","","",""
"4fd26cd5cf683a526d0001ea","Bruneaux","Bruneaux Live","Bruneaux Live 6-8-12 (Part 1)","1562","","","","",""
"4f592ca8c7d26c4d380001b0","ScottScottScott","Rapid Eye Mash","Extra Mashdown","309","","","","",""
"4fa1d2eecf683a4bd9000b9d","CHANGE","EDMsauce.com","I Can Mash Too (Wolfgang Gartner x Pink x The Killers x Katy Perry x Lil Jon) [EDMsauce.com]","372","","","","",""
"4ffcbecccf683a5c0200049f","Ax3s","","Gat0r","341","","","","",""
"4e023aa099968e712d000784","Hans Zimmer","Stop The Noise.fr","Time (We Plants Are Happy Plants Remix)","405","","","","",""
"4e7b9e0399968e2e32000481","Orgizmo?","Swagged Out: Volume 2","Five Dollar Horcrux","251","","","","",""
"51218336cf683a07874dc059","Fissunix, Romain Frati & CLT","","Walking on a Season (Remix)","253","","","","",""
"50ab11d1cf683a6eda95be48","Your Mom","","Powerless Clarity [Linkin Park vs. Zedd]","245","","","","",""
"50d7c35bcf683a1af3a02b4c","Isosine","Mashup Manifesto","Starry Eyed Driver","256","","","","",""
"4ffcaf13cf683a5c06000439","DJ On The Run","Intelligent Design","DJ On The Run-Swarm (Orignal 2012)","215","","","","",""
"515080abcf683a5aaa756246","DJ Topsider","Nautical Jams: Vol. III","Faded (Dragonette  x  Katy Perry  x  Empire of the Sun  x  Johan Vilborg & Nigel Good)","311","","","","",""
"51174341cf683a58418fdf0c","wait what","EARMILK.COM","take a walk with bonnie & clyde (jay-z & beyonc? x passion pit)","217","","","","",""
